Generation; Survival State; Survival Chance; Total Food; Hardiness over Speed; Generosity; Was Generous
6; DIED; 10,86316; 0; 0,4562391; 0,9382964; False
6; DIED; 66,46101; 1; 0,3164995; 0,9693726; False
6; DIED; 71,92883; 1; 0,4705124; 0,9672533; False
6; DIED; 32,34599; 0; 0,3588066; 0,8563673; False
6; DIED; 70,23994; 1; 0,4249458; 0,9800358; False
6; DIED; 68,05608; 1; 0,3639127; 0,7992482; True
6; DIED; 65,76637; 1; 0,2946723; 0,8761452; False
6; DIED; 69,91335; 1; 0,4160106; 0,9246784; True
6; DIED; 68,25065; 1; 0,3694983; 1; False
6; DIED; 30,73281; 0; 0,310463; 0,9537342; False
6; DIED; 30,86115; 0; 0,3144458; 0,8442349; False
6; DIED; 70,98067; 1; 0,4450408; 1; False
6; DIED; 42,38136; 0; 0,6333297; 0,9863287; False
7; DIED; 71,3824; 1; 0,4558606; 0,8208167; False
7; DIED; 47,17889; 1; 0,4771991; 0,9292728; True
7; DIED; 36,215; 0; 0,4656795; 0,8044099; False
7; DIED; 65,78992; 1; 0,2954272; 0,7313578; False
7; DIED; 69,74538; 1; 0,4113935; 1; False
7; DIED; 37,77345; 0; 0,5072924; 0,9502414; False
7; DIED; 73,89346; 1; 0,5229527; 0,9499176; False
7; DIED; 68,69508; 1; 0,3821297; 0,8701664; False
7; DIED; 29,71486; 0; 0,2777609; 0,9398896; False
7; DIED; 29,60262; 0; 0,2740155; 0,952233; False
7; DIED; 27,8718; 0; 0,2110968; 1; False
7; DIED; 76,85289; 1; 0,6033256; 1; False
7; DIED; 62,80949; 1; 0,186141; 0,9086971; False
7; DIED; 67,78973; 1; 0,3562063; 0,9395827; False
7; DIED; 48,49429; 0; 0,8506833; 1; False
7; DIED; 67,80572; 1; 0,3566709; 0,865362; False
7; DIED; 72,06792; 1; 0,4742329; 0,9628725; False
7; DIED; 68,77999; 1; 0,3845244; 0,8728002; False
7; DIED; 46,31683; 0; 0,7580184; 0,9323136; False
8; DIED; 66,18997; 1; 0,3080858; 1; False
8; DIED; 74,00665; 1; 0,5259783; 0,7880371; False
8; DIED; 62,65754; 1; 0,179358; 1; False
8; DIED; 66,04145; 1; 0,3034211; 0,7867181; False
8; DIED; 45,93909; 0; 0,7445405; 0,9065402; False
8; DIED; 42,24864; 0; 0,629528; 1; False
8; DIED; 49,73698; 0; 0,9395497; 0,9775618; False
8; DIED; 70,16053; 1; 0,4227779; 0,9471375; False
8; DIED; 41,15975; 0; 0,5988825; 1; False
8; DIED; 67,17235; 1; 0,3380429; 1; False
8; DIED; 38,41977; 0; 0,5245468; 0,919218; False
8; DIED; 35,67611; 0; 0,4512081; 0,8726315; False
8; DIED; 65,41864; 1; 0,2833905; 0,9498647; False
8; DIED; 63,39597; 1; 0,21073; 1; False
8; DIED; 73,73336; 1; 0,5186761; 0,7819283; False
8; DIED; 28,36532; 0; 0,2302322; 0,972441; False
8; DIED; 34,70187; 0; 0,4248164; 1; False
8; DIED; 40,99574; 0; 0,5943393; 0,8386095; False
9; DIED; 67,03356; 1; 0,3338954; 0,8400779; False
9; DIED; 71,88199; 1; 0,4692586; 0,9166198; False
9; DIED; 71,36935; 1; 0,4555097; 0,6086062; False
9; DIED; 32,71758; 0; 0,3695061; 0,9835283; False
9; DIED; 38,73567; 0; 0,532999; 0,7427098; False
9; DIED; 44,92109; 1; 0,4162229; 0,9671935; False
9; DIED; 35,52641; 0; 0,4471743; 0,9019637; False
9; DIED; 69,92566; 1; 0,4163481; 0,983117; False
9; DIED; 36,53512; 0; 0,4742472; 1; False
9; DIED; 73,27397; 1; 0,5064173; 1; False
9; DIED; 34,29362; 0; 0,4136378; 0,976033; False
9; DIED; 74,99124; 1; 0,5524027; 0,8155667; False
9; DIED; 68,07417; 1; 0,3644338; 0,891596; False
9; DIED; 68,68708; 1; 0,3819038; 0,9301494; False
9; DIED; 67,74602; 1; 0,3549345; 1; False
9; DIED; 32,03622; 0; 0,3497795; 0,9286706; False
9; DIED; 73,89784; 1; 0,52307; 0,9435716; False
9; DIED; 67,13215; 1; 0,3368442; 0,9685346; False
9; DIED; 35,08907; 0; 0,4353482; 0,9108692; False
10; DIED; 65,41469; 1; 0,2832606; 0,9155623; False
10; DIED; 41,25274; 0; 0,6014658; 0,8970479; False
10; DIED; 64,64513; 1; 0,2572393; 0,8547799; True
10; DIED; 73,27872; 1; 0,5065438; 1; False
10; DIED; 65,64783; 1; 0,2908556; 1; False
10; DIED; 37,71787; 1; 0,1820745; 0,7298076; False
10; DIED; 37,1494; 0; 0,4906497; 0,9693577; False
10; DIED; 27,20206; 0; 0,1828578; 0,9467671; False
10; DIED; 66,37894; 1; 0,3139647; 0,8087289; False
10; DIED; 34,41522; 0; 0,4169761; 1; False
10; DIED; 74,83189; 1; 0,5481099; 0,6172861; False
10; DIED; 66,97805; 1; 0,3322295; 1; False
10; DIED; 29,57966; 0; 0,2732452; 0,7843889; False
10; DIED; 70,88277; 1; 0,4423968; 1; False
10; DIED; 62,16008; 1; 0,155562; 1; False
10; DIED; 68,49519; 1; 0,3764696; 0,9319382; False
10; DIED; 72,4972; 1; 0,4856991; 0,9882865; False
10; DIED; 66,08755; 1; 0,3048732; 0,9688928; False
10; DIED; 34,67419; 0; 0,4240612; 0,9052446; False
10; DIED; 26,1339; 0; 0,1285938; 0,7659023; False
10; DIED; 46,74326; 1; 0,4655433; 0,8433114; True
10; DIED; 35,30548; 0; 0,4412087; 0,7812661; False
10; DIED; 31,01498; 0; 0,3191839; 0,9173993; False
11; DIED; 67,58881; 1; 0,3503433; 0,7589402; False
11; DIED; 66,95535; 1; 0,3315468; 0,9090548; False
11; DIED; 65,71455; 1; 0,2930073; 1; True
11; DIED; 32,71197; 0; 0,3693454; 0,7967152; False
11; DIED; 65,78439; 1; 0,2952499; 0,7147858; False
11; DIED; 39,78787; 0; 0,5613173; 0,913704; False
11; DIED; 69,78796; 1; 0,4125656; 0,8217116; False
11; DIED; 67,45772; 1; 0,346494; 0,8888857; False
11; DIED; 41,69387; 1; 0,323633; 0,7648892; True
11; DIED; 16,04836; 0; 0,595795; 1; False
11; DIED; 68,98795; 1; 0,3903663; 0,9767122; False
11; DIED; 34,54805; 0; 0,4206144; 1; False
11; DIED; 72,3681; 1; 0,4822531; 0,9304129; False
11; DIED; 44,58256; 0; 0,6994467; 0,6956909; False
11; DIED; 78,31942; 1; 0,6450295; 0,971373; False
11; DIED; 46,81367; 1; 0,4674297; 0,9248987; False
11; DIED; 76,66127; 1; 0,5979999; 0,7859814; False
11; DIED; 40,52096; 0; 0,5812747; 0,7690341; False
12; DIED; 69,02034; 1; 0,391273; 0,9645507; False
12; DIED; 71,19148; 1; 0,4507245; 0,8100233; False
12; DIED; 39,16799; 0; 0,5445979; 0,9837151; False
12; DIED; 62,22202; 1; 0,1586801; 0,8635147; False
12; DIED; 73,6668; 1; 0,5168989; 1; False
12; DIED; 11,02438; 0; 0,4605685; 0,8228792; False
12; DIED; 38,92622; 0; 0,5381062; 1; False
12; DIED; 33,08328; 0; 0,3799117; 1; False
12; DIED; 40,26711; 0; 0,5743374; 0,8594071; False
12; DIED; 34,94315; 0; 0,4313866; 0,8588292; False
12; DIED; 38,26367; 0; 0,5203757; 0,9744651; False
12; DIED; 36,17466; 0; 0,4645983; 0,9984663; False
12; DIED; 5,514091; 0; 0,3036096; 0,879898; False
12; DIED; 76,06078; 1; 0,5814523; 0,8759654; False
12; DIED; 68,35031; 1; 0,3723457; 0,7673792; False
12; DIED; 30,4796; 0; 0,302521; 0,8400426; False
12; DIED; 72,5977; 1; 0,4883809; 0,9860461; False
12; DIED; 70,13016; 1; 0,4219479; 0,8996137; False
12; DIED; 73,0556; 1; 0,5005935; 0,900176; False
12; DIED; 64,75324; 1; 0,2609936; 1; False
13; DIED; 66,09526; 1; 0,3051157; 0,8150055; True
13; DIED; 66,92055; 1; 0,3304992; 1; False
13; DIED; 76,37848; 1; 0,5901816; 0,881648; False
13; DIED; 80,5321; 1; 0,7128189; 0,7840069; False
13; DIED; 35,20212; 0; 0,4384117; 0,8619249; False
13; DIED; 25,32029; 0; 0,06685593; 1; False
13; DIED; 34,60288; 0; 0,4221135; 0,9309873; False
13; DIED; 37,46297; 0; 0,4990126; 0,7729643; False
13; DIED; 51,01276; 1; 0,5801374; 0,9689609; False
13; DIED; 40,2444; 1; 0,2776347; 1; False
13; DIED; 38,72314; 0; 0,5326635; 0,6997305; False
13; DIED; 27,32344; 0; 0,1882129; 0,8817996; False
13; DIED; 43,23991; 0; 0,6583593; 0,8357936; False
13; DIED; 42,5034; 0; 0,6368406; 0,7326535; False
13; DIED; 31,5247; 0; 0,3346287; 0,9309633; False
13; DIED; 73,79396; 1; 0,5202945; 0,8787001; False
13; DIED; 73,71291; 1; 0,5181297; 0,7391304; False
14; DIED; 51,11463; 1; 0,5829282; 0,8915011; False
14; DIED; 44,61979; 1; 0,4079317; 0,9767065; True
14; DIED; 13,11838; 0; 0,5164962; 0,8244153; False
14; DIED; 29,94542; 0; 0,2853596; 0,8341263; False
14; DIED; 34,42719; 0; 0,4173045; 0,8573913; False
14; DIED; 36,17897; 0; 0,4647139; 0,9301691; False
14; DIED; 36,18679; 0; 0,4649236; 0,7992175; False
14; DIED; 64,80063; 1; 0,2626282; 0,7499645; False
14; DIED; 61,6839; 1; 0,1295816; 1; False
14; DIED; 75,54269; 1; 0,5673229; 0,747115; False
14; DIED; 37,80137; 0; 0,5080373; 0,8867842; False
14; DIED; 37,72579; 0; 0,5060213; 0,8476946; False
14; DIED; 50,26945; 1; 0,5599166; 0,7730042; False
14; DIED; 70,23198; 1; 0,4247285; 0,9201978; False
14; DIED; 25,14103; 0; 0,04401403; 0,8910694; False
14; DIED; 66,65747; 1; 0,3225234; 0,8963125; False
14; DIED; 60,77465; 1; 0,05784994; 1; True
14; DIED; 71,48516; 1; 0,458621; 0,8714715; False
14; DIED; 70,01981; 1; 0,418929; 0,8159804; False
14; DIED; 61,08148; 1; 0,08811756; 1; False
14; DIED; 68,42204; 1; 0,3743898; 0,7913868; False
15; DIED; 34,89406; 0; 0,4300519; 0,8375784; False
15; DIED; 43,05388; 0; 0,6528664; 0,8071754; False
15; DIED; 38,56961; 0; 0,5285539; 0,8390322; False
15; DIED; 69,21614; 1; 0,3967402; 0,9381664; False
15; DIED; 69,06189; 1; 0,3924354; 1; False
15; DIED; 38,57677; 0; 0,5287456; 0,9317786; False
15; DIED; 37,4398; 0; 0,4983946; 0,7517272; False
15; DIED; 69,37771; 1; 0,401232; 0,8222595; False
15; DIED; 76,95988; 1; 0,60631; 0,9008995; False
15; DIED; 67,62691; 1; 0,3514587; 0,7648114; False
15; DIED; 36,01893; 0; 0,4604221; 0,7908707; False
15; DIED; 73,73682; 1; 0,5187683; 0,7899007; False
15; DIED; 64,63651; 1; 0,256938; 0,5907195; False
16; DIED; 36,73281; 0; 0,4795303; 0,9314272; False
16; DIED; 31,32023; 0; 0,3284779; 0,917005; False
