Generation; Survival State; Survival Chance; Total Food; Hardiness over Speed; Generosity; Was Generous
92; SURVIVED; 60,7288; 1; 0,05195918; 0,513845; False
92; SURVIVED; 66,65441; 1; 0,32243; 0,6750647; False
92; SURVIVED; 60,53333; 1; 0; 0,6437311; False
92; SURVIVED; 67,50623; 1; 0,3479208; 0,6087998; False
92; SURVIVED; 60,84921; 1; 0,06638332; 0,5478223; False
92; SURVIVED; 61,92628; 1; 0,1432979; 0,992545; False
92; SURVIVED; 73,39921; 1; 0,5097579; 0,6079441; False
92; SURVIVED; 32,05012; 0; 0,3501866; 1; False
92; SURVIVED; 63,50587; 1; 0,2151018; 0,7512061; False
92; SURVIVED; 63,62918; 1; 0,2199318; 0,7293022; False
92; SURVIVED; 42,70905; 0; 0,6427899; 0,956346; False
92; SURVIVED; 61,79586; 1; 0,1360623; 0,4741588; False
92; SURVIVED; 64,1375; 1; 0,2390985; 0,7409206; True
92; SURVIVED; 65,18504; 1; 0,2756573; 0,7059444; False
92; SURVIVED; 63,61176; 1; 0,2192542; 0,6492854; False
92; SURVIVED; 26,54801; 0; 0,1515238; 0,9755425; False
92; SURVIVED; 61,08574; 1; 0,08847033; 0,933458; False
92; SURVIVED; 63,42294; 1; 0,2118087; 0,5904866; False
92; SURVIVED; 63,60755; 1; 0,2190903; 1; False
93; DIED; 60,98144; 1; 0,07942795; 1; False
93; DIED; 60,97224; 1; 0,07858496; 0,9881376; False
93; DIED; 31,27573; 0; 0,3271316; 0,6947765; False
93; DIED; 60,76728; 1; 0,05694195; 0,8056562; False
93; DIED; 37,14903; 1; 0,1550006; 0,9217351; False
93; DIED; 40,10355; 0; 0,569883; 0,5697179; False
93; DIED; 63,18876; 1; 0,2022993; 0,7678353; False
93; DIED; 64,94418; 1; 0,2675404; 0,6704551; False
93; DIED; 64,40471; 1; 0,2487578; 0,9935271; False
93; DIED; 25,82138; 0; 0,1086603; 0,4647157; False
93; DIED; 29,87574; 0; 0,2830765; 0,7561967; False
93; DIED; 42,48307; 0; 0,6362547; 1; False
93; DIED; 28,84772; 0; 0,2479131; 0,7194295; False
93; DIED; 27,39542; 0; 0,1913337; 0,7813412; False
93; DIED; 26,17064; 0; 0,1307638; 0,6966743; False
93; DIED; 63,27211; 1; 0,2057215; 0,447137; False
93; SURVIVED; 64,03088; 1; 0,2351691; 1; False
93; SURVIVED; 61,76563; 1; 0,1343385; 0,6413941; False
93; SURVIVED; 64,454; 1; 0,2505123; 0,660762; False
93; SURVIVED; 62,63948; 1; 0,1785387; 0,7475098; False
