Generation; Survival State; Survival Chance; Total Food; Hardiness over Speed; Generosity; Was Generous
20; DIED; 62,08285; 1; 0,1516015; 0,3835707; False
20; DIED; 38,27768; 1; 0,2059486; 0,8198677; False
20; DIED; 60,55664; 1; 0,01773375; 0,7270641; False
20; DIED; 64,93759; 1; 0,2673165; 0,5694376; False
20; DIED; 35,14023; 0; 0,4367351; 0,5827329; False
20; DIED; 70,55469; 1; 0,4335109; 0,5294102; False
20; DIED; 68,10312; 1; 0,3652664; 0,2163613; False
20; DIED; 61,25009; 1; 0,1012342; 0,6486636; False
21; DIED; 30,3901; 0; 0,2996856; 0,3386261; False
21; DIED; 37,51085; 1; 0,1726142; 0,7926289; False
21; DIED; 32,93524; 0; 0,3757131; 0,255596; False
21; DIED; 45,9162; 1; 0,4433; 0,2680538; False
21; DIED; 31,29762; 0; 0,3277943; 0,5023912; False
21; DIED; 61,71861; 1; 0,1316194; 0,3322773; False
21; DIED; 61,93049; 1; 0,1435262; 0,705667; False
21; DIED; 60,53333; 1; 0; 0,204515; False
21; DIED; 65,7833; 1; 0,295215; 0,7188945; False
21; DIED; 35,12815; 0; 0,4364077; 0,3381312; False
21; DIED; 66,0203; 1; 0,3027537; 0,4685515; False
21; DIED; 60,6994; 1; 0,04782402; 0,4373816; False
21; DIED; 28,72064; 0; 0,2433409; 0,7285745; False
21; DIED; 71,46407; 1; 0,4580547; 0,3761574; False
21; DIED; 25,75902; 0; 0,1042903; 0,8361951; False
21; DIED; 61,33602; 1; 0,1073665; 0,6702307; False
21; DIED; 61,15742; 1; 0,09422825; 0,8046358; False
21; DIED; 72,16882; 1; 0,47693; 0,7199872; False
21; DIED; 64,27819; 1; 0,2442167; 0,8380345; False
21; DIED; 30,19832; 0; 0,2935575; 0,74716; False
21; DIED; 39,16483; 0; 0,5445129; 0,6226313; False
22; DIED; 32,13348; 0; 0,3526248; 0,8620352; False
22; DIED; 61,48494; 1; 0,1173232; 0,8377171; False
22; DIED; 28,91261; 0; 0,250226; 0,6978303; False
22; DIED; 27,28913; 0; 0,186711; 0,7322276; False
22; DIED; 66,56635; 1; 0,3197368; 0,3095644; False
22; DIED; 30,44571; 0; 0,3014493; 0,5584632; False
22; DIED; 29,85291; 0; 0,282326; 0,4029348; False
22; DIED; 30,07715; 0; 0,2896469; 0,303791; False
22; DIED; 62,8754; 1; 0,1890241; 0,6722851; False
22; DIED; 37,15863; 1; 0,1554886; 1; False
22; DIED; 63,14899; 1; 0,2006516; 0,1950146; False
22; DIED; 31,74491; 0; 0,3411907; 1; False
22; DIED; 28,2059; 0; 0,224179; 0,4644177; False
22; DIED; 28,48861; 0; 0,2348377; 0,9578205; False
22; DIED; 69,76818; 1; 0,4120213; 0,5252233; False
22; DIED; 66,75886; 1; 0,3256091; 0,8207659; False
22; DIED; 72,02444; 1; 0,47307; 0,6235656; False
22; DIED; 67,05668; 2; 0,02774761; 0,613924; False
22; DIED; 69,39511; 1; 0,4017147; 0,3171685; False
22; DIED; 67,53999; 1; 0,3489121; 0,563028; False
