Generation; Survival State; Survival Chance; Total Food; Hardiness over Speed; Generosity; Was Generous
12; SURVIVED; 60,54248; 1; 0,01108709; 0,7203223; False
12; SURVIVED; 30,88633; 0; 0,3152238; 0,5602639; False
12; SURVIVED; 64,01678; 1; 0,234646; 0,7081925; False
13; SURVIVED; 68,3806; 1; 0,3732095; 0,5734494; False
13; SURVIVED; 67,8624; 1; 0,3583159; 0,6138809; False
13; SURVIVED; 67,80232; 1; 0,3565722; 0,7043375; False
13; SURVIVED; 71,01416; 1; 0,4459447; 0,5455611; False
13; SURVIVED; 70,08707; 1; 0,4207698; 0,4690197; False
13; SURVIVED; 65,15715; 1; 0,2747251; 0,6032563; False
13; SURVIVED; 69,55837; 1; 0,4062352; 0,3052351; False
13; SURVIVED; 31,93817; 0; 0,3468997; 0,5267762; False
13; SURVIVED; 35,53333; 1; 0; 0,6122167; False
13; SURVIVED; 61,95711; 1; 0,1449642; 0,6752992; False
13; SURVIVED; 60,79346; 1; 0,06010947; 0,7419479; False
13; SURVIVED; 71,40611; 1; 0,4564977; 0,4771713; False
13; SURVIVED; 35,23833; 0; 0,4393919; 0,5292133; False
13; SURVIVED; 60,56674; 1; 0,02125654; 0,6363959; False
13; SURVIVED; 62,40466; 1; 0,1675991; 0,6417769; False
13; SURVIVED; 34,32943; 0; 0,4146217; 0,4830833; False
13; SURVIVED; 70,77962; 1; 0,4396071; 0,4848895; False
13; SURVIVED; 60,54822; 1; 0,01415385; 0,7978677; False
13; SURVIVED; 62,68558; 1; 0,1806244; 0,708858; False
13; SURVIVED; 65,64276; 1; 0,2906917; 0,6281919; False
13; SURVIVED; 70,34262; 1; 0,4277447; 0,5813677; False
13; SURVIVED; 64,05386; 1; 0,2360199; 0,5684249; False
13; SURVIVED; 68,41466; 1; 0,3741795; 0,439548; False
13; SURVIVED; 67,88367; 1; 0,3589326; 0,4770537; False
13; SURVIVED; 64,07224; 1; 0,2366986; 0,7177758; True
13; SURVIVED; 67,54932; 1; 0,3491857; 0,4578754; False
13; SURVIVED; 74,95497; 1; 0,551425; 0,4950927; False
13; SURVIVED; 29,4513; 0; 0,2689145; 0,6729582; False
13; SURVIVED; 66,89263; 1; 0,3296575; 0,3658718; False
14; SURVIVED; 35,15936; 0; 0,4372536; 0,4498068; False
14; SURVIVED; 66,95108; 1; 0,3314185; 0,5264608; False
14; SURVIVED; 70,47905; 1; 0,4314564; 0,515489; False
14; SURVIVED; 61,09155; 1; 0,08894918; 0,5258312; False
14; SURVIVED; 64,89005; 1; 0,2656951; 0,3479425; False
14; SURVIVED; 67,12949; 1; 0,3367648; 0,3292881; False
14; SURVIVED; 64,20732; 1; 0,2416476; 0,5907205; False
14; SURVIVED; 63,55593; 1; 0,2170721; 0,6030178; False
14; SURVIVED; 69,39886; 1; 0,4018187; 0,3384742; False
14; SURVIVED; 63,82508; 1; 0,227453; 0,6141848; False
14; SURVIVED; 34,21106; 0; 0,4113665; 0,5428258; False
14; SURVIVED; 70,60178; 1; 0,434789; 0,5011919; False
14; SURVIVED; 61,11481; 1; 0,09084488; 0,6649609; False
14; SURVIVED; 62,57361; 1; 0,1755242; 0,5197071; False
14; SURVIVED; 60,80735; 1; 0,06172798; 0,5717419; False
14; SURVIVED; 62,66387; 1; 0,1796445; 0,6390092; True
14; SURVIVED; 67,08474; 1; 0,3354278; 0,294886; False
14; SURVIVED; 61,87946; 1; 0,1407361; 0,807264; False
14; SURVIVED; 66,05051; 1; 0,303707; 0,4974384; False
14; SURVIVED; 60,56891; 1; 0,0219399; 0,850364; False
14; SURVIVED; 74,56181; 1; 0,5408503; 0,4457503; False
14; SURVIVED; 61,02718; 1; 0,08350272; 0,6555954; False
